date,category,product,region,base_price,discount_pct,final_price,competitor_price,demand,stock_level,rating,day_of_week,month,is_weekend
2032-06-04,Clothing,Dress,Aswan,273.11,0.1,245.8,238.51,63,316,4.9,4,6,0
2032-06-04,Food,Tea,Giza,68.64,0.0,68.64,73.26,91,458,4.0,4,6,0
2032-06-05,Home,Curtains,Cairo,127.41,0.0,127.41,137.44,58,485,3.9,5,6,1
2032-06-07,Home,Pillow,Alex,121.66,0.0,121.66,104.09,30,310,4.6,0,6,0
2032-06-09,Home,Rug,Luxor,144.72,0.2,115.78,108.82,85,261,4.2,2,6,0
2032-06-09,Clothing,Jacket,Giza,161.1,0.05,153.04,158.24,67,343,4.5,2,6,0
2032-06-09,Food,Snacks,Cairo,55.98,0.0,55.98,53.8,72,179,4.0,2,6,0
2032-06-10,Sports,Sneakers,Aswan,371.83,0.05,353.24,358.12,73,431,4.2,3,6,0
2032-06-10,Home,Pillow,Alex,149.02,0.2,119.22,119.7,96,336,4.3,3,6,0
2032-06-11,Electronics,Tablet,Aswan,1058.57,0.1,952.71,1084.19,57,65,3.5,4,6,0
2032-06-13,Home,Lamp,Alex,197.51,0.0,197.51,194.1,73,396,3.4,6,6,1
2032-06-14,Clothing,Jeans,Giza,242.1,0.0,242.1,270.42,60,356,3.0,0,6,0
2032-06-14,Clothing,Jacket,Cairo,261.09,0.0,261.09,230.52,50,261,3.2,0,6,0
2032-06-15,Food,Juice,Cairo,60.28,0.15,51.24,45.32,149,277,4.7,1,6,0
2032-06-17,Sports,Bike,Cairo,247.1,0.05,234.74,222.08,90,271,4.3,3,6,0
2032-06-17,Electronics,Camera,Alex,1034.0,0.0,1034.0,1044.94,17,143,4.4,3,6,0
2032-06-18,Sports,Helmet,Cairo,328.92,0.0,328.92,296.36,45,340,3.7,4,6,0
2032-06-19,Clothing,Shoes,Aswan,270.67,0.0,270.67,304.33,55,206,3.7,5,6,1
2032-06-20,Clothing,Jeans,Aswan,193.41,0.0,193.41,169.63,41,80,4.5,6,6,1
2032-06-20,Clothing,Dress,Luxor,173.31,0.1,155.98,162.43,92,440,3.7,6,6,1
2032-06-20,Food,Tea,Luxor,41.15,0.0,41.15,40.72,163,102,4.1,6,6,1
2032-06-23,Electronics,Headphones,Giza,973.37,0.15,827.36,825.46,58,99,4.4,2,6,0
2032-06-25,Home,Rug,Alex,196.32,0.1,176.69,191.24,47,440,3.5,4,6,0
2032-06-27,Food,Snacks,Giza,58.64,0.15,49.84,42.96,137,122,4.8,6,6,1
2032-06-29,Home,Curtains,Aswan,142.31,0.0,142.31,149.77,45,47,4.9,1,6,0
2032-06-29,Home,Pillow,Luxor,121.47,0.05,115.4,130.56,29,261,4.7,1,6,0
2032-06-30,Food,Juice,Aswan,48.38,0.0,48.38,44.11,83,221,3.2,2,6,0
2032-07-01,Food,Snacks,Alex,37.95,0.2,30.36,28.41,195,322,4.2,3,7,0
2032-07-01,Food,Tea,Cairo,63.66,0.0,63.66,61.46,117,375,4.2,3,7,0
2032-07-01,Sports,Yoga Mat,Alex,239.51,0.0,239.51,246.01,62,37,4.6,3,7,0
2032-07-01,Food,Juice,Aswan,52.64,0.1,47.38,43.17,190,185,3.4,3,7,0
2032-07-02,Electronics,Tablet,Aswan,1090.11,0.0,1090.11,1073.17,25,240,4.6,4,7,0
2032-07-02,Sports,Dumbbells,Cairo,212.07,0.0,212.07,230.47,60,217,4.6,4,7,0
2032-07-02,Clothing,Dress,Aswan,278.14,0.0,278.14,262.82,81,45,4.5,4,7,0
2032-07-02,Food,Coffee,Luxor,42.82,0.0,42.82,44.43,162,471,3.8,4,7,0
2032-07-04,Clothing,Jacket,Giza,140.03,0.0,140.03,132.81,31,165,4.8,6,7,1
2032-07-05,Food,Cereal,Cairo,61.12,0.2,48.9,49.39,246,487,4.7,0,7,0
2032-07-06,Food,Juice,Giza,45.34,0.0,45.34,41.91,112,17,3.0,1,7,0
2032-07-08,Food,Tea,Giza,49.45,0.2,39.56,37.94,145,153,4.4,3,7,0
2032-07-08,Home,Lamp,Aswan,106.24,0.05,100.93,112.24,47,355,3.2,3,7,0
2032-07-09,Sports,Yoga Mat,Giza,317.8,0.1,286.02,313.52,32,307,3.4,4,7,0
2032-07-10,Sports,Yoga Mat,Luxor,255.39,0.0,255.39,237.91,49,226,3.9,5,7,1
2032-07-10,Sports,Sneakers,Alex,247.97,0.05,235.57,251.87,44,377,4.7,5,7,1
2032-07-13,Clothing,Shoes,Cairo,220.61,0.15,187.52,160.25,47,132,4.4,1,7,0
2032-07-14,Electronics,Headphones,Luxor,784.75,0.0,784.75,857.14,33,374,4.3,2,7,0
2032-07-15,Sports,Yoga Mat,Cairo,294.18,0.0,294.18,279.73,47,378,4.6,3,7,0
2032-07-16,Clothing,Dress,Giza,206.69,0.0,206.69,205.63,61,131,4.9,4,7,0
2032-07-16,Sports,Helmet,Alex,337.66,0.05,320.78,329.92,33,419,5.0,4,7,0
2032-07-20,Home,Lamp,Giza,111.4,0.1,100.26,97.53,24,170,3.7,1,7,0
2032-07-21,Home,Pillow,Alex,145.42,0.0,145.42,151.88,38,339,3.0,2,7,0
2032-07-21,Clothing,Jeans,Alex,183.57,0.05,174.39,151.94,36,279,3.9,2,7,0
2032-07-23,Food,Tea,Alex,69.49,0.0,69.49,59.17,145,493,3.1,4,7,0
2032-07-23,Electronics,Headphones,Cairo,563.46,0.0,563.46,537.98,18,376,3.3,4,7,0
2032-07-25,Electronics,Phone,Aswan,839.9,0.0,839.9,728.02,29,302,4.0,6,7,1
2032-07-25,Sports,Helmet,Aswan,284.98,0.15,242.23,271.94,84,8,3.6,6,7,1
2032-07-27,Clothing,Jacket,Luxor,191.51,0.0,191.51,195.91,39,208,4.9,1,7,0
2032-07-27,Food,Coffee,Cairo,43.2,0.05,41.04,41.65,70,313,3.0,1,7,0
2032-07-27,Sports,Yoga Mat,Luxor,397.17,0.0,397.17,383.38,30,283,3.2,1,7,0
2032-07-28,Clothing,Jacket,Luxor,196.74,0.15,167.23,143.58,44,322,4.8,2,7,0
2032-07-29,Sports,Sneakers,Cairo,308.75,0.1,277.88,300.3,34,390,4.4,3,7,0
2032-07-29,Electronics,Tablet,Luxor,1028.36,0.0,1028.36,929.58,21,11,4.7,3,7,0
2032-08-02,Home,Curtains,Giza,168.48,0.1,151.63,141.41,25,10,3.7,0,8,0
2032-08-03,Home,Vase,Aswan,143.39,0.05,136.22,130.9,21,372,4.1,1,8,0
2032-08-03,Food,Coffee,Alex,63.85,0.05,60.66,66.31,146,228,4.9,1,8,0
2032-08-03,Clothing,Jacket,Luxor,149.83,0.2,119.86,108.48,78,88,4.4,1,8,0
2032-08-03,Food,Cereal,Cairo,43.07,0.0,43.07,47.06,142,166,4.4,1,8,0
2032-08-05,Clothing,Jacket,Cairo,153.28,0.2,122.62,135.54,53,410,3.3,3,8,0
2032-08-05,Sports,Helmet,Cairo,276.54,0.05,262.71,266.5,58,65,3.5,3,8,0
2032-08-05,Home,Rug,Giza,130.62,0.15,111.03,121.61,68,100,3.2,3,8,0
2032-08-06,Home,Lamp,Luxor,147.17,0.0,147.17,141.17,23,184,4.2,4,8,0
2032-08-07,Sports,Helmet,Aswan,408.42,0.0,408.42,453.56,34,471,3.1,5,8,1
2032-08-07,Sports,Sneakers,Cairo,383.89,0.2,307.11,309.52,65,240,3.7,5,8,1
2032-08-09,Electronics,Laptop,Giza,1043.32,0.0,1043.32,958.28,23,265,3.7,0,8,0
2032-08-11,Clothing,T-Shirt,Luxor,242.45,0.0,242.45,212.54,48,285,4.1,2,8,0
2032-08-13,Sports,Sneakers,Luxor,214.36,0.0,214.36,229.43,44,144,3.2,4,8,0
2032-08-14,Sports,Yoga Mat,Giza,332.08,0.0,332.08,343.72,31,2,4.0,5,8,1
2032-08-15,Sports,Dumbbells,Luxor,288.61,0.0,288.61,315.77,52,448,3.3,6,8,1
2032-08-15,Electronics,Laptop,Giza,795.45,0.0,795.45,848.87,24,399,4.0,6,8,1
2032-08-18,Electronics,Tablet,Alex,829.55,0.05,788.07,683.97,28,209,4.5,2,8,0
2032-08-20,Food,Cereal,Cairo,46.47,0.0,46.47,48.79,89,215,3.8,4,8,0
2032-08-20,Sports,Bike,Aswan,306.23,0.0,306.23,304.67,31,274,4.8,4,8,0
2032-08-22,Clothing,Jeans,Luxor,212.23,0.05,201.62,184.17,69,94,3.6,6,8,1
2032-08-26,Sports,Sneakers,Luxor,230.58,0.0,230.58,264.9,23,299,3.8,3,8,0
2032-08-26,Clothing,Shoes,Alex,276.52,0.15,235.04,222.82,46,309,3.7,3,8,0
2032-08-27,Home,Curtains,Cairo,114.82,0.05,109.08,104.08,37,474,3.3,4,8,0
2032-08-28,Clothing,Jeans,Cairo,230.49,0.0,230.49,196.13,53,52,4.1,5,8,1
2032-08-29,Electronics,Headphones,Alex,582.82,0.0,582.82,572.12,28,367,3.6,6,8,1
2032-08-29,Food,Tea,Cairo,69.12,0.0,69.12,76.77,65,328,3.4,6,8,1
2032-08-29,Sports,Sneakers,Alex,385.91,0.2,308.73,311.35,79,188,4.3,6,8,1
2032-08-30,Electronics,Phone,Aswan,921.57,0.0,921.57,852.73,15,477,3.4,0,8,0
2032-08-31,Food,Cereal,Aswan,62.52,0.0,62.52,54.44,70,92,3.6,1,8,0
2032-08-31,Sports,Yoga Mat,Luxor,284.38,0.0,284.38,258.49,37,290,4.6,1,8,0
2032-09-01,Electronics,Camera,Giza,1036.59,0.0,1036.59,1168.96,20,127,3.9,2,9,0
2032-09-01,Sports,Dumbbells,Alex,306.74,0.15,260.73,298.97,31,470,4.9,2,9,0
2032-09-03,Electronics,Tablet,Alex,975.86,0.0,975.86,858.62,23,326,3.6,4,9,0
2032-09-05,Sports,Helmet,Aswan,304.94,0.0,304.94,272.92,42,318,4.6,6,9,1
2032-09-06,Clothing,Dress,Cairo,228.99,0.0,228.99,234.63,55,119,4.8,0,9,0
2032-09-06,Clothing,T-Shirt,Cairo,202.23,0.0,202.23,177.05,54,249,4.3,0,9,0
2032-09-06,Food,Juice,Luxor,54.71,0.0,54.71,55.66,104,143,3.1,0,9,0
2032-09-08,Sports,Helmet,Giza,331.74,0.0,331.74,293.58,21,54,4.6,2,9,0
2032-09-08,Home,Lamp,Giza,183.07,0.05,173.92,156.74,31,226,3.5,2,9,0
2032-09-12,Electronics,Headphones,Cairo,594.37,0.0,594.37,598.98,13,154,4.0,6,9,1
2032-09-14,Sports,Yoga Mat,Alex,419.66,0.05,398.68,447.66,39,135,3.5,1,9,0
2032-09-14,Home,Rug,Giza,124.87,0.0,124.87,138.18,29,145,3.5,1,9,0
2032-09-16,Food,Juice,Aswan,49.23,0.0,49.23,42.24,71,498,3.3,3,9,0
2032-09-16,Sports,Dumbbells,Aswan,332.25,0.0,332.25,332.62,25,139,4.7,3,9,0
2032-09-17,Food,Coffee,Aswan,40.58,0.0,40.58,41.83,60,440,4.1,4,9,0
2032-09-18,Food,Tea,Aswan,41.54,0.0,41.54,38.82,105,352,3.0,5,9,1
2032-09-18,Clothing,Dress,Aswan,188.67,0.0,188.67,177.44,60,231,4.7,5,9,1
2032-09-18,Clothing,Jeans,Aswan,234.06,0.0,234.06,223.59,25,239,3.2,5,9,1
2032-09-21,Sports,Yoga Mat,Cairo,261.64,0.0,261.64,270.89,47,318,4.4,1,9,0
2032-09-22,Electronics,Camera,Giza,902.09,0.0,902.09,905.66,30,206,3.1,2,9,0
2032-09-22,Sports,Bike,Giza,233.8,0.0,233.8,243.79,57,200,3.9,2,9,0
2032-09-22,Food,Snacks,Alex,42.81,0.0,42.81,36.67,71,110,3.2,2,9,0
2032-09-23,Electronics,Camera,Cairo,1093.03,0.0,1093.03,953.82,21,240,4.7,3,9,0
2032-09-23,Electronics,Phone,Giza,653.82,0.1,588.44,624.79,21,80,4.4,3,9,0
2032-09-25,Electronics,Camera,Cairo,999.75,0.0,999.75,920.02,20,251,5.0,5,9,1
2032-09-25,Electronics,Phone,Luxor,926.05,0.2,740.84,684.82,14,14,4.9,5,9,1
2032-09-25,Sports,Sneakers,Luxor,310.6,0.0,310.6,283.54,37,142,4.9,5,9,1
2032-09-26,Home,Rug,Cairo,147.98,0.0,147.98,166.48,45,151,3.5,6,9,1
2032-09-27,Food,Cereal,Giza,60.98,0.0,60.98,65.55,74,485,4.4,0,9,0
2032-09-27,Electronics,Laptop,Luxor,944.89,0.15,803.16,745.71,23,414,3.3,0,9,0
2032-09-29,Sports,Bike,Luxor,413.93,0.2,331.14,368.9,62,62,3.4,2,9,0
2032-09-29,Home,Rug,Luxor,167.34,0.05,158.97,135.98,34,285,3.7,2,9,0
2032-09-30,Food,Snacks,Alex,40.89,0.0,40.89,45.37,49,316,3.1,3,9,0
2032-09-30,Home,Lamp,Luxor,114.65,0.0,114.65,115.84,28,396,4.9,3,9,0
2032-10-03,Sports,Helmet,Luxor,296.01,0.0,296.01,322.45,29,34,4.9,6,10,1
2032-10-03,Food,Snacks,Alex,54.08,0.1,48.67,52.47,113,110,4.5,6,10,1
2032-10-03,Sports,Bike,Aswan,354.91,0.05,337.16,307.95,50,131,4.6,6,10,1
2032-10-07,Clothing,Shoes,Cairo,254.25,0.0,254.25,232.01,52,66,3.3,3,10,0
2032-10-08,Clothing,Jacket,Alex,203.57,0.0,203.57,201.88,59,253,3.8,4,10,0
2032-10-08,Clothing,Shoes,Luxor,263.12,0.0,263.12,229.93,47,329,4.0,4,10,0
2032-10-10,Clothing,Jeans,Aswan,211.1,0.0,211.1,232.19,38,220,5.0,6,10,1
2032-10-15,Electronics,Headphones,Giza,648.8,0.05,616.36,684.91,24,464,3.7,4,10,0
2032-10-15,Sports,Sneakers,Alex,352.9,0.0,352.9,365.06,41,324,4.6,4,10,0
2032-10-17,Electronics,Laptop,Luxor,676.25,0.05,642.44,673.34,28,44,4.0,6,10,1
2032-10-18,Clothing,Jacket,Giza,217.51,0.0,217.51,231.56,60,301,4.0,0,10,0
2032-10-18,Electronics,Phone,Luxor,730.71,0.0,730.71,804.07,19,136,4.8,0,10,0
2032-10-20,Clothing,Dress,Luxor,219.69,0.0,219.69,190.06,56,307,4.8,2,10,0
2032-10-21,Electronics,Tablet,Alex,1018.14,0.15,865.42,876.57,19,67,4.3,3,10,0
2032-10-22,Clothing,Jeans,Cairo,143.08,0.1,128.77,134.84,26,303,3.7,4,10,0
2032-10-22,Electronics,Tablet,Aswan,895.09,0.0,895.09,998.96,20,382,3.3,4,10,0
2032-10-22,Electronics,Camera,Luxor,832.03,0.0,832.03,830.15,17,305,3.4,4,10,0
2032-10-24,Sports,Helmet,Alex,221.89,0.05,210.8,189.68,51,473,4.2,6,10,1
2032-10-26,Home,Rug,Cairo,147.31,0.0,147.31,133.21,31,97,3.3,1,10,0
2032-10-26,Clothing,Dress,Cairo,262.1,0.0,262.1,261.97,32,448,3.1,1,10,0
2032-10-28,Electronics,Camera,Luxor,603.17,0.0,603.17,512.74,13,379,4.4,3,10,0
2032-10-29,Home,Rug,Aswan,174.4,0.2,139.52,124.67,64,440,3.8,4,10,0
2032-10-30,Sports,Yoga Mat,Luxor,373.5,0.05,354.82,407.16,43,461,3.8,5,10,1
2032-10-31,Food,Tea,Cairo,68.27,0.1,61.44,64.03,106,388,3.8,6,10,1
2032-11-01,Sports,Dumbbells,Luxor,340.69,0.0,340.69,327.79,42,230,3.9,0,11,0
2032-11-02,Sports,Yoga Mat,Alex,395.52,0.0,395.52,417.81,36,16,3.5,1,11,0
2032-11-03,Electronics,Headphones,Aswan,574.75,0.1,517.28,563.26,22,232,3.9,2,11,0
2032-11-04,Sports,Helmet,Cairo,353.39,0.05,335.72,328.68,62,184,3.1,3,11,0
2032-11-06,Sports,Sneakers,Aswan,235.81,0.0,235.81,227.4,56,51,4.5,5,11,1
2032-11-09,Sports,Helmet,Cairo,291.8,0.0,291.8,266.9,30,299,3.8,1,11,0
2032-11-09,Clothing,Shoes,Alex,246.82,0.0,246.82,277.23,67,312,4.9,1,11,0
2032-11-10,Clothing,Jeans,Giza,277.31,0.05,263.44,252.99,30,461,4.7,2,11,0
2032-11-13,Sports,Helmet,Aswan,292.31,0.0,292.31,293.64,29,95,4.2,5,11,1
2032-11-16,Home,Vase,Cairo,194.07,0.05,184.37,185.68,32,218,3.2,1,11,0
2032-11-19,Sports,Yoga Mat,Aswan,271.89,0.0,271.89,242.13,29,149,4.1,4,11,0
2032-11-19,Clothing,Dress,Giza,223.59,0.0,223.59,218.4,45,216,4.3,4,11,0
2032-11-20,Electronics,Laptop,Giza,825.84,0.0,825.84,924.84,32,374,4.6,5,11,1
2032-11-23,Food,Juice,Giza,51.43,0.1,46.29,44.84,121,427,3.6,1,11,0
2032-11-24,Sports,Yoga Mat,Alex,353.51,0.1,318.16,343.04,76,394,3.1,2,11,0
2032-11-25,Food,Juice,Luxor,44.7,0.15,38.0,33.66,115,210,3.2,3,11,0
2032-11-27,Food,Coffee,Alex,66.0,0.0,66.0,70.17,95,130,3.1,5,11,1
2032-11-28,Sports,Bike,Aswan,217.14,0.0,217.14,203.95,49,121,4.1,6,11,1
2032-11-28,Electronics,Phone,Luxor,733.06,0.0,733.06,810.6,23,241,3.8,6,11,1
2032-11-30,Sports,Bike,Alex,274.6,0.0,274.6,237.84,33,267,4.6,1,11,0
2032-11-30,Clothing,Jacket,Alex,160.6,0.2,128.48,133.68,100,112,4.8,1,11,0
2032-12-05,Sports,Bike,Luxor,241.29,0.0,241.29,215.5,41,379,3.1,6,12,1
2032-12-06,Clothing,Dress,Alex,254.68,0.0,254.68,228.4,33,233,4.9,0,12,0
2032-12-06,Clothing,T-Shirt,Aswan,217.78,0.0,217.78,227.3,48,271,3.6,0,12,0
2032-12-07,Sports,Bike,Aswan,233.14,0.0,233.14,198.19,51,217,3.2,1,12,0
2032-12-09,Electronics,Headphones,Giza,1104.29,0.0,1104.29,1042.71,21,369,4.3,3,12,0
2032-12-10,Food,Coffee,Giza,44.08,0.05,41.88,35.87,111,200,3.1,4,12,0
2032-12-10,Home,Curtains,Luxor,117.28,0.0,117.28,103.23,29,77,3.2,4,12,0
2032-12-12,Clothing,Jeans,Alex,224.3,0.0,224.3,254.41,70,307,3.7,6,12,1
2032-12-12,Sports,Sneakers,Luxor,237.38,0.0,237.38,203.03,55,278,4.3,6,12,1
2032-12-13,Home,Vase,Aswan,187.92,0.0,187.92,188.03,50,47,4.5,0,12,0
2032-12-13,Home,Curtains,Cairo,195.93,0.0,195.93,218.14,55,380,4.1,0,12,0
2032-12-14,Sports,Yoga Mat,Aswan,352.58,0.15,299.69,329.16,77,474,4.1,1,12,0
2032-12-18,Home,Curtains,Aswan,187.79,0.05,178.4,181.47,40,133,4.9,5,12,1
2032-12-19,Food,Tea,Giza,48.4,0.0,48.4,48.32,89,420,4.6,6,12,1
2032-12-27,Clothing,Jeans,Aswan,179.28,0.05,170.32,187.01,78,466,4.9,0,12,0
2032-12-29,Electronics,Tablet,Alex,747.15,0.05,709.79,726.67,23,151,4.2,2,12,0
2032-12-29,Food,Tea,Alex,52.7,0.05,50.06,47.88,161,480,4.2,2,12,0
2033-01-01,Home,Pillow,Cairo,113.82,0.0,113.82,118.25,60,462,3.6,5,1,1
2033-01-02,Home,Pillow,Luxor,123.04,0.0,123.04,125.26,61,173,3.8,6,1,1
2033-01-02,Clothing,Jeans,Cairo,182.0,0.1,163.8,177.52,76,9,3.8,6,1,1
2033-01-06,Home,Pillow,Aswan,185.85,0.2,148.68,137.23,82,474,3.1,3,1,0
2033-01-06,Electronics,Laptop,Cairo,1103.73,0.0,1103.73,1242.25,29,46,4.9,3,1,0
2033-01-07,Food,Snacks,Alex,44.12,0.05,41.91,37.81,167,115,4.1,4,1,0
2033-01-08,Sports,Bike,Alex,324.73,0.05,308.49,264.66,89,132,3.8,5,1,1
2033-01-08,Electronics,Headphones,Alex,594.76,0.0,594.76,516.19,41,127,3.3,5,1,1
2033-01-09,Food,Coffee,Aswan,55.62,0.0,55.62,53.57,168,338,4.3,6,1,1
2033-01-14,Electronics,Headphones,Giza,879.33,0.05,835.36,731.46,41,28,4.3,4,1,0
2033-01-14,Home,Pillow,Aswan,181.45,0.15,154.23,146.72,62,83,4.3,4,1,0
2033-01-17,Home,Vase,Alex,114.32,0.0,114.32,99.93,30,331,3.4,0,1,0
2033-01-18,Home,Rug,Giza,141.63,0.05,134.55,153.42,33,494,4.6,1,1,0
2033-01-18,Clothing,Jeans,Giza,145.04,0.0,145.04,137.56,72,285,4.1,1,1,0
2033-01-20,Clothing,Jacket,Aswan,175.98,0.0,175.98,198.53,63,230,4.4,3,1,0
2033-01-20,Clothing,Jeans,Aswan,248.51,0.15,211.23,219.81,48,335,3.6,3,1,0
2033-01-21,Sports,Yoga Mat,Aswan,340.46,0.05,323.44,305.89,80,157,3.3,4,1,0
2033-01-23,Food,Cereal,Aswan,59.61,0.1,53.65,45.84,129,52,4.1,6,1,1
2033-01-24,Sports,Bike,Luxor,318.86,0.15,271.03,243.11,66,407,4.4,0,1,0
2033-01-24,Home,Vase,Giza,153.67,0.05,145.99,150.54,80,272,4.2,0,1,0
2033-01-26,Sports,Sneakers,Giza,338.76,0.05,321.82,335.08,80,349,4.8,2,1,0
2033-01-26,Clothing,T-Shirt,Alex,155.55,0.05,147.77,127.87,83,101,3.0,2,1,0
2033-01-27,Electronics,Headphones,Alex,1039.46,0.1,935.51,1052.99,44,338,3.3,3,1,0
2033-01-28,Sports,Helmet,Luxor,410.23,0.05,389.72,347.88,103,60,4.7,4,1,0
2033-01-31,Electronics,Laptop,Giza,1060.2,0.05,1007.19,1057.83,45,87,3.9,0,1,0
2033-01-31,Clothing,Jeans,Giza,172.25,0.0,172.25,180.71,60,250,3.2,0,1,0
2033-01-31,Electronics,Tablet,Aswan,560.66,0.0,560.66,517.54,31,136,3.6,0,1,0
2033-02-02,Sports,Dumbbells,Aswan,274.8,0.2,219.84,195.32,48,303,3.4,2,2,0
2033-02-06,Sports,Bike,Giza,402.94,0.0,402.94,434.54,96,342,3.2,6,2,1
2033-02-09,Food,Cereal,Cairo,60.36,0.05,57.34,57.68,100,301,3.5,2,2,0
2033-02-09,Electronics,Phone,Aswan,1115.54,0.0,1115.54,1234.55,19,3,4.9,2,2,0
2033-02-11,Clothing,Jacket,Cairo,220.14,0.0,220.14,239.68,39,379,4.3,4,2,0
2033-02-12,Clothing,Jeans,Luxor,253.96,0.1,228.56,204.62,96,57,4.7,5,2,1
2033-02-13,Electronics,Headphones,Cairo,952.77,0.0,952.77,862.29,54,11,4.2,6,2,1
2033-02-13,Home,Rug,Alex,201.94,0.05,191.84,183.52,47,332,4.0,6,2,1
2033-02-13,Food,Tea,Aswan,38.65,0.05,36.72,33.13,238,17,3.5,6,2,1
2033-02-16,Electronics,Tablet,Giza,1100.96,0.15,935.82,1027.28,68,121,3.7,2,2,0
2033-02-17,Electronics,Tablet,Giza,853.83,0.1,768.45,740.58,36,158,4.9,3,2,0
2033-02-18,Food,Snacks,Giza,38.7,0.0,38.7,36.47,86,246,4.8,4,2,0
2033-02-18,Electronics,Laptop,Aswan,907.74,0.1,816.97,875.65,32,365,4.6,4,2,0
2033-02-19,Electronics,Camera,Luxor,606.33,0.1,545.7,496.41,52,279,3.2,5,2,1
2033-02-20,Food,Cereal,Giza,67.03,0.0,67.03,59.43,137,324,3.9,6,2,1
2033-02-20,Home,Curtains,Alex,129.59,0.05,123.11,112.72,72,289,4.3,6,2,1
2033-02-20,Home,Pillow,Alex,159.25,0.1,143.33,137.86,78,329,4.8,6,2,1
2033-02-20,Home,Curtains,Aswan,109.68,0.0,109.68,111.88,28,358,4.9,6,2,1
2033-02-21,Sports,Helmet,Alex,338.62,0.0,338.62,315.99,71,368,3.7,0,2,0
2033-02-21,Clothing,Jacket,Alex,271.82,0.15,231.05,197.46,136,98,5.0,0,2,0
2033-02-22,Electronics,Laptop,Giza,930.1,0.05,883.6,841.28,28,390,4.2,1,2,0
2033-02-24,Sports,Bike,Alex,210.38,0.0,210.38,203.32,89,29,4.1,3,2,0
2033-02-24,Electronics,Tablet,Alex,704.74,0.0,704.74,651.59,43,101,3.9,3,2,0
2033-02-27,Clothing,Jeans,Giza,183.93,0.05,174.73,177.31,71,144,4.5,6,2,1
2033-02-27,Food,Coffee,Alex,46.25,0.0,46.25,42.37,134,212,4.0,6,2,1
2033-03-02,Clothing,T-Shirt,Luxor,160.11,0.15,136.09,133.56,114,401,4.1,2,3,0
2033-03-03,Home,Pillow,Cairo,131.2,0.0,131.2,112.9,54,107,4.6,3,3,0
2033-03-03,Home,Rug,Alex,189.78,0.1,170.8,165.53,42,111,5.0,3,3,0
2033-03-04,Clothing,Dress,Giza,144.05,0.2,115.24,115.26,119,359,3.8,4,3,0
2033-03-05,Clothing,Shoes,Luxor,192.8,0.0,192.8,200.35,51,128,4.8,5,3,1
2033-03-07,Electronics,Laptop,Aswan,629.93,0.0,629.93,699.46,51,117,4.3,0,3,0
2033-03-08,Sports,Bike,Luxor,279.99,0.05,265.99,295.53,65,70,4.8,1,3,0
2033-03-10,Home,Vase,Giza,192.39,0.05,182.77,190.26,61,413,3.6,3,3,0
2033-03-10,Home,Vase,Cairo,170.46,0.05,161.94,151.86,76,210,3.6,3,3,0
2033-03-11,Electronics,Laptop,Giza,800.98,0.0,800.98,690.59,53,130,4.8,4,3,0
2033-03-14,Electronics,Laptop,Cairo,1069.56,0.1,962.6,840.22,49,73,4.3,0,3,0
2033-03-14,Electronics,Laptop,Luxor,704.34,0.0,704.34,704.1,37,35,3.4,0,3,0
2033-03-14,Home,Vase,Alex,147.05,0.0,147.05,128.19,54,454,3.8,0,3,0
2033-03-15,Electronics,Tablet,Aswan,762.36,0.0,762.36,823.28,30,238,3.8,1,3,0
2033-03-16,Home,Rug,Cairo,118.52,0.0,118.52,133.41,62,292,4.2,2,3,0
2033-03-17,Clothing,Jacket,Cairo,252.72,0.0,252.72,272.31,115,327,4.2,3,3,0
2033-03-17,Sports,Sneakers,Giza,320.77,0.0,320.77,360.11,59,201,3.9,3,3,0
2033-03-18,Home,Lamp,Cairo,149.11,0.2,119.29,127.13,97,319,4.1,4,3,0
2033-03-19,Sports,Yoga Mat,Luxor,409.87,0.0,409.87,430.93,66,437,4.9,5,3,1
2033-03-19,Food,Tea,Alex,43.58,0.05,41.4,43.22,90,65,4.1,5,3,1
2033-03-21,Food,Snacks,Cairo,35.47,0.1,31.92,35.21,265,99,3.1,0,3,0
2033-03-21,Food,Juice,Cairo,38.45,0.2,30.76,33.43,322,433,3.9,0,3,0
2033-03-24,Home,Curtains,Giza,134.59,0.1,121.13,126.73,95,313,4.0,3,3,0
2033-03-27,Home,Vase,Cairo,125.68,0.1,113.11,108.4,93,101,3.4,6,3,1
2033-03-28,Sports,Sneakers,Luxor,265.11,0.1,238.6,235.42,109,11,4.2,0,3,0
2033-03-29,Home,Vase,Luxor,203.07,0.15,172.61,189.32,49,432,4.4,1,3,0
2033-03-29,Clothing,Jeans,Cairo,251.22,0.1,226.1,246.21,53,218,4.8,1,3,0
2033-03-30,Sports,Yoga Mat,Cairo,258.5,0.1,232.65,218.77,76,340,3.4,2,3,0
2033-04-01,Clothing,T-Shirt,Luxor,172.33,0.0,172.33,174.67,85,234,3.5,4,4,0
2033-04-02,Food,Juice,Cairo,68.39,0.0,68.39,76.68,80,327,3.1,5,4,1
2033-04-04,Clothing,Dress,Luxor,201.79,0.0,201.79,195.33,49,81,4.4,0,4,0
2033-04-06,Home,Vase,Aswan,168.89,0.0,168.89,146.79,61,73,3.4,2,4,0
2033-04-06,Sports,Sneakers,Luxor,225.08,0.1,202.57,201.45,77,220,4.2,2,4,0
2033-04-07,Clothing,Jeans,Luxor,216.88,0.1,195.19,196.09,123,341,4.7,3,4,0
